Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,HasLotFrontage,HasCentralAir,HasAlley,HasLandContour,ElectricalOk,HasMasVnr,HasGarageYr,HasBasement,ExterCond.n,ExterQual.n,HeatingQC.n,KitchenQual.n,BsmtCond.n,FireplaceQu.n,GarageQual.n,GarageCond.n,Functional.n,BsmtFinType1.n,BsmtFinType2.n,PavedDrive.n,Utilities.n,LotShape.n,BsmtExposure.n,PoolQC.n,GarageFinish.n,BsmtHeight,Condition_Feedr,Condition_PosN,Condition_Artery,Condition_RRAe,Condition_RRNn,Condition_RRAn,Condition_PosA,Condition_RRNe,Exterior_VinylSd,Exterior_MetalSd,Exterior_Wd.Sdng,Exterior_HdBoard,Exterior_BrkFace,Exterior_WdShing,Exterior_CemntBd,Exterior_Plywood,Exterior_AsbShng,Exterior_Stucco,Exterior_BrkComm,Exterior_AsphShn,Exterior_Stone,Exterior_ImStucc,Exterior_CBlock,Exterior_Wd.Shng,Exterior_CmentBd,Exterior_Brk.Cmn,Exterior_Other,SalePriceLog,MiscValLog,YrMoSold,newer_dwelling,SaleCondition_PriceDown,HouseDirectModifiedAfterBuilt,HouseDirectSoldAfterBuilt,HouseIsModified,GarageDirectBuilt,TotalSquareFootage,TotalBaths,TotalBsmtSpace,YrMoSoldCount
1185,20,RL,-0.232008726878616,3.16586469115924,Grvl,NONE,Lvl,Inside,Mod,Timber,1Fam,1Story,5,4,1963,1963,Hip,CompShg,BrkFace,0.696796939605826,CBlock,1.57559588495302,-0.293025279752882,-0.335778749076715,1.18033945427191,GasA,SBrkr,1.05129669324375,-0.785025043886639,-0.101197016502059,0.14080073027248,1,0,1,1,0.169927088600022,-0.207698474525451,-0.925062116656053,2.17157453260921,2Types,1963,3,2.4236214596111,-0.740760408320604,3.18976752818456,-0.359600750132276,-0.103330530851366,4.39588413243623,-0.0631501734693743,NONE,NONE,5,2007,WD,Normal,1,1,0,0,1,1,1,1,2,2,3,2,3,3,3,3,7,3,1,2,3,3,4,0,2,-0.351385219500379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1372583295298,2.30258509299405,200705,1,0,1,0,1,1,1.32114018454439,2.5,-0.0345614373392302,89
1186,50,RL,0.0667136381510165,-0.0545439295791504,Pave,NONE,Lvl,Inside,Gtl,Edwards,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.10816462350904,-0.293025279752882,-0.383558624791463,-0.606326582755089,GasA,SBrkr,-0.536794449948969,-0.150442166289309,-0.101197016502059,-0.552924027671949,1,0,1,0,1.38565545042224,-0.207698474525451,0.349545539005509,-0.924311211315714,Attchd,1965,1,-0.374538450110016,-0.740760408320604,-0.702842766617084,3.31450940580809,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,3,2006,WD,Normal,1,1,0,0,1,1,1,1,3,2,3,2,3,0,3,3,7,4,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.5607627943844,2.30258509299405,200603,0,0,0,0,1,0,-1.15925061042704,2,0.0177538064335281,51
1187,190,RL,1.47070875379029,0.0566708119206553,Pave,NONE,Bnk,Corner,Mod,OldTown,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,None,-0.567015949674981,CBlock,-0.00279238829889843,-0.293025279752882,-0.051374726965118,-0.166462101558088,GasA,SBrkr,-0.371102757641542,0.813097276533107,-0.101197016502059,0.39180655437203,1,0,2,0,0.169927088600022,4.45593111885755,0.349545539005509,-0.924311211315714,CarPort,1920,2,-0.244607310023463,-0.740760408320604,0.392416403783379,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,8,2009,WD,Abnorml,1,1,0,1,1,1,1,1,2,2,2,2,3,0,2,2,7,4,1,2,3,2,2,0,1,-1.01828603596436,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4616321705827,2.30258509299405,200908,0,1,0,0,1,0,0.225344452813942,3,0.0141249377743784,62
1188,20,RL,0.933008496736951,0.290767063697897,Pave,NONE,Lvl,Corner,Gtl,NoRidge,1Fam,1Story,8,5,1994,1995,Gable,CompShg,None,-0.567015949674981,PConc,2.22758659031577,-0.293025279752882,-0.893210632415445,1.29824127397419,GasA,SBrkr,1.18385004708969,-0.785025043886639,-0.101197016502059,0.243574768486469,1,0,2,0,-1.04580127322219,-0.207698474525451,-0.925062116656053,0.623631660646747,Attchd,1994,3,1.3192067688754,-0.740760408320604,0.98444838778363,2.62950581741242,-0.103330530851366,-0.285935458023539,-0.0631501734693743,GdPrv,NONE,7,2006,WD,Normal,1,1,0,0,1,1,1,1,2,3,4,3,3,2,3,3,7,6,1,2,3,3,1,0,2,0.315515596963604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.4760997827432,2.30258509299405,200607,1,0,1,0,1,1,1.54181604246066,3,0.0341332488288279,120
1189,60,RL,0.305691530174723,-0.15637453097521,Pave,NONE,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2002,2002,Gable,CompShg,BrkFace,-0.0357671687826062,PConc,-0.968704544391867,-0.293025279752882,0.615268300864465,-0.499761476485713,GasA,SBrkr,-0.837588599060912,1.14905291761405,-0.101197016502059,0.314726025711538,0,0,2,1,0.169927088600022,-0.207698474525451,0.349545539005509,-0.924311211315714,Attchd,2002,2,0.0941417337736206,0.397535289886414,0.303611606183342,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,7,2009,WD,Normal,1,1,0,0,1,1,1,1,2,3,4,3,3,0,3,3,7,1,1,2,3,2,1,0,2,0.315515596963604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1807548375459,2.30258509299405,200907,0,0,1,0,1,1,-0.185035450774174,2.5,-0.0131396861075982,110
1190,60,RL,0.0667136381510165,-0.338350761365428,Pave,NONE,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,7,5,1999,1999,Gable,CompShg,None,-0.567015949674981,PConc,-0.968704544391867,-0.293025279752882,0.986131145697987,-0.130184618572768,GasA,SBrkr,-0.335415316221481,1.02540257749398,-0.101197016502059,0.599331054611817,0,0,2,1,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,Attchd,1999,2,-0.142518557098315,0.365915964936219,0.185205209383292,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,6,2010,WD,Normal,1,1,0,0,1,1,1,1,2,2,3,3,3,3,3,3,7,1,1,2,3,3,1,0,3,-0.351385219500379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1495022940418,2.30258509299405,201006,0,0,1,0,1,1,0.469146436039048,2.5,0.00381192674789454,81
1191,190,RL,-1.72562055202678,2.82727477119974,Pave,NONE,Low,Inside,Mod,Mitchel,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,Stone,0.26620582246148,CBlock,1.57559588495302,-0.293025279752882,-1.07067874221308,0.447987766505764,GasA,SBrkr,1.17875184117254,-0.785025043886639,-0.101197016502059,0.239621920862854,1,0,1,0,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,2Types,1975,4,4.09880508715558,2.72946050496329,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,3,2007,WD,Normal,0,1,0,1,1,1,1,1,3,2,4,2,3,3,3,3,7,4,1,2,3,3,3,0,3,-0.351385219500379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0317192583854,2.30258509299405,200703,0,0,0,0,1,0,0.687609687368618,2,-0.0131174985846605,53
1192,160,FV,-1.00868687595566,-0.954026439793657,Pave,Pave,Lvl,Inside,Gtl,Somerst,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,BrkFace,1.98297819860842,PConc,-0.968704544391867,-0.293025279752882,0.490130531135362,-0.624465324247749,GasA,SBrkr,-1.00837849728549,0.794433074250833,-0.101197016502059,-0.118110789074301,0,0,2,1,-1.04580127322219,-0.207698474525451,-0.925062116656053,-0.924311211315714,Detchd,1999,2,0.0895013359133866,0.887634826614435,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,11,2007,WD,Normal,1,1,1,0,1,1,1,1,2,3,4,3,3,0,3,3,7,1,1,2,3,3,1,0,1,0.315515596963604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0668105781967,2.30258509299405,200711,0,0,1,0,1,1,-0.742576113322051,2.5,-0.016418389035093,41
1193,50,RM,0.0667136381510165,-0.0720440827455964,Pave,Grvl,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,None,-0.567015949674981,PConc,-0.968704544391867,-0.293025279752882,0.321763350045297,-0.792248683054853,GasA,SBrkr,-0.809548466516579,0.684780885842471,-0.101197016502059,-0.0568416509082693,0,0,1,0,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,1925,1,-1.03347494626325,-0.740760408320604,-0.702842766617084,0.948133373168531,-0.103330530851366,-0.285935458023539,-0.0631501734693743,GdWo,NONE,7,2007,WD,Normal,1,1,1,0,1,1,1,1,2,2,3,3,3,0,3,2,7,1,1,1,3,3,2,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7360690162844,2.30258509299405,200707,0,0,0,0,1,1,-0.849090333963122,1,0.0231977785012517,107
1194,120,RM,-1.72562055202678,-0.718788873679472,Pave,NONE,Lvl,FR2,Gtl,Mitchel,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,BrkFace,1.80962333326459,PConc,0.969705532494704,-0.293025279752882,-0.499595465812995,0.391304199341202,GasA,SBrkr,0.164208863659375,-0.785025043886639,-0.101197016502059,-0.546994756236526,1,0,2,0,-1.04580127322219,-0.207698474525451,-0.925062116656053,-0.924311211315714,Attchd,1999,2,-0.328134471507676,-0.740760408320604,3.79660031178482,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,6,2009,WD,Normal,0,1,0,0,1,1,1,1,2,2,4,2,3,0,3,3,7,6,1,2,3,3,1,0,3,1.98276763812356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0137007528827,2.30258509299405,200906,1,0,1,0,1,1,-0.155690556895324,3,0.0646528557086218,112
1195,60,RL,0.664158368210282,-0.101971880914301,Pave,NONE,Lvl,Corner,Gtl,Sawyer,1Fam,2Story,6,7,1969,1969,Gable,CompShg,Stone,0.232653267878804,CBlock,-0.154264976413478,-0.293025279752882,-0.61108184248074,-0.88067504783157,GasA,SBrkr,-1.26583789610165,0.822429377674244,-0.101197016502059,-0.294012508325168,0,0,1,1,1.38565545042224,-0.207698474525451,0.349545539005509,-0.924311211315714,Attchd,1969,1,-0.80609545111178,2.25517063071037,-0.170013981016859,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NONE,3,2010,WD,Normal,1,1,0,0,1,1,1,1,2,2,2,2,3,0,3,3,7,5,1,2,3,3,1,0,3,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9703503120091,2.30258509299405,201003,0,0,1,0,1,1,-1.17468755615674,1.5,0.0257869847285836,48
1196,60,RL,-0.202136490375653,-0.271266840894051,Pave,NONE,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2005,2005,Gable,CompShg,None,-0.567015949674981,PConc,-0.968704544391867,-0.293025279752882,0.380919386644509,-0.733297773203708,GasA,SBrkr,-1.10014620379422,0.913417363800332,-0.101197016502059,-0.0884644318971892,0,0,2,1,0.169927088600022,-0.207698474525451,0.98684936683629,-0.924311211315714,Attchd,2005,2,-0.337415267228144,0.0497227154342694,-0.347623576216934,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,7,2008,WD,Normal,1,1,0,0,1,1,1,1,2,2,4,3,3,0,3,3,7,1,1,2,3,2,1,0,3,0.315515596963604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0782392740203,2.30258509299405,200807,0,0,1,0,1,1,-0.821762205100897,2.5,-0.0192798024990886,101
1197,60,RL,0.00696916514509001,0.492779701336655,Pave,NONE,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,7,5,2006,2006,Gable,CompShg,None,-0.567015949674981,PConc,-0.968704544391867,-0.293025279752882,0.724479445355318,-0.390929027529754,GasA,SBrkr,-0.715231657049274,1.51067183683311,-0.101197016502059,0.715940059508459,0,0,2,1,1.38565545042224,-0.207698474525451,1.62415319466707,0.623631660646747,BuiltIn,2006,3,0.869088176432703,0.0497227154342694,-0.451229173416977,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,11,2006,New,Partial,1,1,0,0,1,1,1,1,2,3,4,3,3,4,3,3,7,1,1,2,3,2,3,0,3,0.315515596963604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2977854534534,2.30258509299405,200611,0,0,1,1,1,1,0.325011031978705,2.5,-0.0102782726436026,30
1198,75,RM,0.216074820665833,-0.167153610824108,Pave,NONE,Bnk,Corner,Gtl,OldTown,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.968704544391867,-0.293025279752882,0.578864586034181,-0.536038959471033,GasA,SBrkr,-0.878374246398125,1.25637208073712,-0.101197016502059,0.374018740065763,0,0,1,0,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,Detchd,1916,1,-1.1494848927691,-0.740760408320604,-0.702842766617084,4.77792616283518,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,7,2006,ConLw,Normal,1,1,0,1,1,1,1,1,2,2,4,2,3,4,3,3,7,1,1,2,3,2,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8775685785581,2.30258509299405,200607,0,0,0,0,1,1,-0.162020219405269,1,0.0156957194323155,120
1199,20,RL,0.365436003180649,-0.135450434797937,Pave,NONE,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2001,2001,Gable,CompShg,None,-0.567015949674981,PConc,-0.968704544391867,-0.293025279752882,1.48213176026061,0.364096087102212,GasA,SBrkr,0.133619628156466,-0.785025043886639,-0.101197016502059,-0.570711841978216,0,0,2,0,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Attchd,2001,2,0.465373562592343,2.07335951224675,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,6,2009,WD,Normal,1,1,0,0,1,1,1,1,2,3,4,3,3,0,3,3,7,1,1,2,3,3,1,0,2,0.315515596963604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0895388292742,2.30258509299405,200906,1,0,1,0,1,1,-0.206615754876004,2,0.00957278326286632,112
1200,20,RL,0.514797185695465,0.135294688465558,Pave,NONE,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,4,5,1963,1979,Gable,CompShg,BrkFace,-0.281819235722232,CBlock,0.23209988602371,-0.293025279752882,-0.128732620979472,-0.000946085437567047,GasA,SBrkr,0.566967131114351,-0.785025043886639,-0.101197016502059,-0.234719793970943,0,0,1,1,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,Attchd,1974,2,-0.0636317934743363,-0.740760408320604,0.51082280058343,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,10,2006,WD,Normal,1,1,0,0,1,1,1,1,2,2,3,2,3,1,3,3,7,3,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9049675527463,2.30258509299405,200610,1,0,0,0,1,0,-0.23566587940851,1.5,2.77022617940036E-05,49
1201,20,RL,0.395308239683612,-0.103366820659453,Pave,NONE,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,5,1970,1970,Gable,CompShg,None,-0.567015949674981,CBlock,-0.968704544391867,-0.293025279752882,0.690350962701927,-0.424939167828491,GasA,SBrkr,-0.753468201427911,-0.785025043886639,-0.101197016502059,-1.25850732848722,0,0,1,0,0.169927088600022,-0.207698474525451,-0.925062116656053,-0.924311211315714,Attchd,1972,1,-0.894263010456227,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,Shed,7,2006,Oth,Abnorml,1,1,0,0,1,1,1,1,2,2,3,2,3,0,3,3,7,1,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6617764117026,2.30258509299405,200607,1,1,1,0,1,0,-1.68344649631571,1,0.0124426141723344,120
1202,60,RL,0.664158368210282,0.0294060805381488,Pave,NONE,Lvl,Corner,Gtl,CollgCr,1Fam,2Story,7,5,1998,1998,Gable,CompShg,None,-0.567015949674981,PConc,-0.968704544391867,-0.293025279752882,0.694901427055712,-0.420404482455326,GasA,SBrkr,-0.74836999551076,1.34502704157793,-0.101197016502059,0.54992045931663,0,0,2,1,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Attchd,1998,2,0.340082820366024,0.824396176714045,-0.170013981016859,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,3,2009,WD,Normal,1,1,0,0,1,1,1,1,2,2,4,3,3,0,3,3,7,1,1,2,3,3,3,0,2,0.315515596963604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1955171315907,2.30258509299405,200903,0,0,1,0,1,1,0.129515976861304,2.5,-0.0110532387901014,45
1203,50,RM,-0.232008726878616,-0.52856981752245,Pave,NONE,Lvl,Corner,Gtl,BrkSide,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.968704544391867,-0.293025279752882,0.735855606239782,-0.379592314096841,GasA,SBrkr,-0.702486142256395,0.297498688485277,-0.101197016502059,-0.301918203572398,1,0,1,0,0.169927088600022,-0.207698474525451,-0.925062116656053,0.623631660646747,Detchd,1960,1,-1.1912484735112,-0.740760408320604,-0.702842766617084,2.87859803137448,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,5,2009,WD,Normal,1,1,0,0,1,1,1,1,2,2,4,2,3,2,3,3,7,1,1,0,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6699292137799,2.30258509299405,200905,0,0,0,0,1,0,-0.681510517669239,2,0.0111148161070359,69
1204,20,RL,0.514797185695465,-0.0530221771298942,Pave,NONE,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2000,2001,Gable,CompShg,BrkFace,0.389231855931293,PConc,-0.968704544391867,-0.293025279752882,2.43317881020179,1.31184533009369,GasA,SBrkr,1.19914466484115,-0.785025043886639,-0.101197016502059,0.255433311357314,0,0,2,0,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,Attchd,2000,2,-0.100754976356208,-0.155802896741998,2.76054433978438,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,10,2009,WD,Normal,1,1,0,0,1,1,1,1,2,3,4,3,3,3,3,3,7,1,1,2,3,3,1,0,1,0.315515596963604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2690474446916,2.30258509299405,200910,1,0,1,0,1,1,1.567278641451,2,0.0344909255118273,53
1205,20,RL,0.604413895204355,-0.00356522252906838,Pave,NONE,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,5,6,1975,1975,Gable,CompShg,None,-0.567015949674981,CBlock,0.761156316974631,-0.293025279752882,-0.665687414726167,0.0103906279953454,GasA,SBrkr,-0.218156580126994,-0.785025043886639,-0.101197016502059,-0.84345832800765,1,0,1,1,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Attchd,1975,2,0.103422529494089,-0.740760408320604,0.599627598183467,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NONE,7,2006,WD,Normal,1,1,0,0,1,1,1,1,2,2,4,2,3,0,3,3,7,5,1,2,3,3,1,0,2,0.315515596963604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9414558460094,2.30258509299405,200607,1,0,1,0,1,1,-0.833067700012304,2.5,0.000273189504880861,120
1206,20,RL,0.962880733239914,0.572671704922605,Pave,NONE,Lvl,CulDSac,Gtl,SawyerW,1Fam,1Story,7,7,1990,1991,Hip,CompShg,BrkFace,0.741533679049394,CBlock,0.0959940822106097,0.753382473255206,2.12829769849816,2.50900226860924,GasA,SBrkr,2.64193693939505,-0.785025043886639,-0.101197016502059,1.37408918884035,0,0,2,0,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,Attchd,1990,3,1.0593444887023,-0.0767545843665104,0.333213205383354,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,6,2009,WD,Normal,1,1,0,0,1,1,1,1,2,3,3,3,3,3,3,3,7,5,4,2,3,2,2,0,2,0.315515596963604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5131896306206,2.30258509299405,200906,1,0,1,0,1,1,3.88309145744959,2,0.0659664736157781,112
1207,20,RH,-1.72562055202678,-0.160812975618873,Pave,NONE,Lvl,Inside,Gtl,SawyerW,1Fam,1Story,4,4,1966,1966,Gable,CompShg,None,-0.567015949674981,CBlock,1.34948463023126,-0.293025279752882,-1.27544963813343,0.0103906279953454,GasA,SBrkr,-0.264040433381358,-0.785025043886639,-0.101197016502059,-0.879033956620184,1,0,1,0,-1.04580127322219,-0.207698474525451,-0.925062116656053,-0.924311211315714,Detchd,1966,1,-0.411661632991888,-0.740760408320604,-0.0812091834168209,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NONE,11,2006,WD,Normal,0,1,0,0,1,1,1,1,2,2,2,2,3,0,3,3,7,3,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.580584113444,2.30258509299405,200611,1,0,1,0,1,1,-0.868643328624839,2,-0.000304247254530605,30
1208,20,RL,0.365436003180649,-0.131011990154273,Pave,NONE,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,6,5,2003,2003,Gable,CompShg,BrkFace,0.104035141978545,PConc,-0.222317878320028,-0.293025279752882,1.77791194325667,1.42974714979598,GasA,SBrkr,1.37758187194145,-0.785025043886639,-0.101197016502059,0.393782978183838,1,0,2,0,0.169927088600022,-0.207698474525451,0.349545539005509,-0.924311211315714,Attchd,2003,2,0.330802024645556,0.776967189288753,-0.36242437581694,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,5,2006,WD,Normal,1,1,0,0,1,1,1,1,2,3,4,3,3,0,3,3,7,6,1,2,3,3,3,0,2,0.315515596963604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2060726455302,2.30258509299405,200605,1,0,1,0,1,1,1.82353012797982,3,0.0375907900978225,74
1209,20,RL,0.365436003180649,-0.304999020185896,Pave,NONE,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,1962,1980,Gable,CompShg,None,-0.567015949674981,CBlock,0.137703925314624,0.345460806828324,-0.549650573704636,-0.273027207827465,GasA,SBrkr,0.314605938215347,-0.785025043886639,-0.101197016502059,-0.430385751339885,1,0,1,0,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,1980,2,0.154466905956663,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,10,2008,WD,Normal,1,1,0,0,1,1,1,1,3,2,2,2,3,0,3,3,7,3,4,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8493977015914,2.30258509299405,200810,1,0,0,0,1,0,-0.703412959167349,2,0.0079944906535846,30
1210,20,RL,0.813519550725098,0.00176091104332824,Pave,NONE,Lvl,CulDSac,Gtl,Somerst,1Fam,1Story,8,5,2006,2006,Hip,CompShg,Stone,1.78166287111236,PConc,1.70950643386591,-0.293025279752882,-0.27434748030061,1.37986561069116,GasA,SBrkr,1.27561775359842,-0.785025043886639,-0.101197016502059,0.314726025711538,1,0,2,0,0.169927088600022,-0.207698474525451,0.98684936683629,0.623631660646747,Attchd,2006,2,0.126624518795259,1.80459525017009,0.0371972133832291,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,5,2006,New,Partial,1,1,0,0,1,1,1,1,2,3,4,3,3,4,3,3,7,6,1,2,3,2,2,0,2,1.98276763812356,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5776362019627,2.30258509299405,200605,1,0,1,1,1,1,1.6945916364027,3,0.227986953310244,74
1211,60,RL,0.365436003180649,0.133138872495778,Pave,NONE,Lvl,Inside,Gtl,SawyerW,1Fam,2Story,6,5,1992,1992,Gable,CompShg,None,-0.567015949674981,PConc,-0.968704544391867,-0.293025279752882,1.12492030848845,0.00812328530876288,GasA,SBrkr,-0.266589536339934,1.05806493148796,-0.101197016502059,0.680364430895924,0,0,2,1,0.169927088600022,-0.207698474525451,0.98684936683629,0.623631660646747,Attchd,1992,2,-0.0497105998936342,4.27880742752284,0.836440391783567,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,GdPrv,Shed,5,2010,WD,Normal,1,1,0,0,1,1,1,1,2,3,4,3,3,3,3,3,7,1,1,2,3,3,1,0,2,0.315515596963604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1495022940418,6.01615715969835,201005,0,0,1,0,1,1,0.688487716204687,2.5,0.000213576724380954,79
